Time [s],PID,Address,Endpoint,Frame #,Data,CRC
-0.000000083333333,SOF,,,'959' (0x3BF),,'23' (0x17)
0.001000083333333,SOF,,,'960' (0x3C0),,'16' (0x10)
0.002000208333333,SOF,,,'961' (0x3C1),,'15' (0x0F)
0.003000375000000,SOF,,,'962' (0x3C2),,'7' (0x07)
0.004000541666667,SOF,,,'963' (0x3C3),,'24' (0x18)
0.005000666666667,SOF,,,'964' (0x3C4),,'23' (0x17)
0.006000833333333,SOF,,,'965' (0x3C5),,'8' (0x08)
0.007001000000000,SOF,,,'966' (0x3C6),,'0' (0x00)
0.008001125000000,SOF,,,'967' (0x3C7),,'31' (0x1F)
0.009001291666667,SOF,,,'968' (0x3C8),,'30' (0x1E)
0.010001458333333,SOF,,,'969' (0x3C9),,'1' (0x01)
0.011001583333333,SOF,,,'970' (0x3CA),,\t (0x09)
0.012001750000000,SOF,,,'971' (0x3CB),,'22' (0x16)
0.013001916666667,SOF,,,'972' (0x3CC),,'25' (0x19)
0.014002041666667,SOF,,,'973' (0x3CD),,'6' (0x06)
0.015002208333333,SOF,,,'974' (0x3CE),,'14' (0x0E)
0.016002375000000,SOF,,,'975' (0x3CF),,'17' (0x11)
0.017002500000000,SOF,,,'976' (0x3D0),,'12' (0x0C)
0.017732666666667,NAK,,,,,
0.017766250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.017769583333333,NAK,,,,,
0.017796000000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.017799333333333,NAK,,,,,
0.017832750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.017836083333333,NAK,,,,,
0.017871000000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.017874375000000,NAK,,,,,
0.017904958333333,NAK,,,,,
0.017938500000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.017941875000000,NAK,,,,,
0.018002666666667,SOF,,,'977' (0x3D1),,'19' (0x13)
0.018006000000000,OUT,'6' (0x06),'1' (0x01),,,'4' (0x04)
0.018009166666667,DATA0,,,,'27' (0x1B) '5' (0x05),'48180' (0xBC34)
0.018013875000000,ACK,,,,,
0.018015958333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018019291666667,NAK,,,,,
0.018046541666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018049875000000,NAK,,,,,
0.018084625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018087958333333,NAK,,,,,
0.018114625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018117958333333,NAK,,,,,
0.018159291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018162625000000,NAK,,,,,
0.018197458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018200791666667,NAK,,,,,
0.018235708333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018284291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018287666666667,NAK,,,,,
0.018322583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018325916666667,NAK,,,,,
0.018360833333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018364166666667,NAK,,,,,
0.018412750000000,NAK,,,,,
0.018447666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018451000000000,NAK,,,,,
0.018477750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018481083333333,NAK,,,,,
0.018515250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018518583333333,NAK,,,,,
0.018553833333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018557166666667,NAK,,,,,
0.018583916666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018587250000000,NAK,,,,,
0.018621333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018659666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018663041666667,NAK,,,,,
0.018688166666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018691541666667,NAK,,,,,
0.018726500000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018729875000000,NAK,,,,,
0.018765541666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.018768875000000,DATA0,,,,2 (0x32) '3' (0x03),'11947' (0x2EAB)
0.018773375000000,ACK,,,,,
0.019002833333333,SOF,,,'978' (0x3D2),,'27' (0x1B)
0.020002958333333,SOF,,,'979' (0x3D3),,'4' (0x04)
0.021003125000000,SOF,,,'980' (0x3D4),,'11' (0x0B)
0.022003291666667,SOF,,,'981' (0x3D5),,'20' (0x14)
0.023003416666667,SOF,,,'982' (0x3D6),,'28' (0x1C)
0.024003583333333,SOF,,,'983' (0x3D7),,'3' (0x03)
0.025003750000000,SOF,,,'984' (0x3D8),,'2' (0x02)
0.026003875000000,SOF,,,'985' (0x3D9),,'29' (0x1D)
0.027004041666667,SOF,,,'986' (0x3DA),,'21' (0x15)
0.028004208333333,SOF,,,'987' (0x3DB),,\n (0x0A)
0.029004333333333,SOF,,,'988' (0x3DC),,'5' (0x05)
0.030004500000000,SOF,,,'989' (0x3DD),,'26' (0x1A)
0.031004666666667,SOF,,,'990' (0x3DE),,'18' (0x12)
0.032004791666667,SOF,,,'991' (0x3DF),,\r (0x0D)
0.033004958333333,SOF,,,'992' (0x3E0),,'1' (0x01)
0.034005125000000,SOF,,,'993' (0x3E1),,'30' (0x1E)
0.035005250000000,SOF,,,'994' (0x3E2),,'22' (0x16)
0.036005416666667,SOF,,,'995' (0x3E3),,\t (0x09)
0.037005583333333,SOF,,,'996' (0x3E4),,'6' (0x06)
0.038005708333333,SOF,,,'997' (0x3E5),,'25' (0x19)
0.039005875000000,SOF,,,'998' (0x3E6),,'17' (0x11)
0.040006041666667,SOF,,,'999' (0x3E7),,'14' (0x0E)
0.041006166666667,SOF,,,'1000' (0x3E8),,'15' (0x0F)
0.042006333333333,SOF,,,'1001' (0x3E9),,'16' (0x10)
0.043006500000000,SOF,,,'1002' (0x3EA),,'24' (0x18)
0.044006625000000,SOF,,,'1003' (0x3EB),,'7' (0x07)
0.045006791666667,SOF,,,'1004' (0x3EC),,'8' (0x08)
0.046006958333333,SOF,,,'1005' (0x3ED),,'23' (0x17)
0.047007083333333,SOF,,,'1006' (0x3EE),,'31' (0x1F)
0.048007250000000,SOF,,,'1007' (0x3EF),,'0' (0x00)
0.049026916666667,NAK,,,,,
0.049060250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049063583333333,NAK,,,,,
0.049090250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049093583333333,NAK,,,,,
0.049127083333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049130416666667,NAK,,,,,
0.049165500000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049168833333333,NAK,,,,,
0.049170833333333,OUT,'6' (0x06),'1' (0x01),,,'4' (0x04)
0.049174000000000,DATA1,,,,'27' (0x1B) '5' (0x05),'48180' (0xBC34)
0.049178666666667,ACK,,,,,
0.049195833333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049199166666667,NAK,,,,,
0.049235250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049238583333333,NAK,,,,,
0.049273750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049277125000000,NAK,,,,,
0.049303666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049307041666667,NAK,,,,,
0.049340583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049343958333333,NAK,,,,,
0.049378875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049382208333333,NAK,,,,,
0.049407625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049410958333333,NAK,,,,,
0.049446208333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049449541666667,NAK,,,,,
0.049485458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049488791666667,NAK,,,,,
0.049519958333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049523291666667,NAK,,,,,
0.049558375000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049561708333333,NAK,,,,,
0.049596541666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049599875000000,NAK,,,,,
0.049644875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049648250000000,NAK,,,,,
0.049683208333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049686583333333,NAK,,,,,
0.049725000000000,NAK,,,,,
0.049769958333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049773333333333,NAK,,,,,
0.049808583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049811916666667,NAK,,,,,
0.049838666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049842000000000,NAK,,,,,
0.049875583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049878916666667,NAK,,,,,
0.049914333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.049917666666667,DATA1,,,,2 (0x32) '3' (0x03),'11947' (0x2EAB)
0.049922250000000,ACK,,,,,
0.050007541666667,SOF,,,'1009' (0x3F1),,'2' (0x02)
0.051007708333333,SOF,,,'1010' (0x3F2),,\n (0x0A)
0.053008000000000,SOF,,,'1012' (0x3F4),,'26' (0x1A)
0.054008166666667,SOF,,,'1013' (0x3F5),,'5' (0x05)
0.055008291666667,SOF,,,'1014' (0x3F6),,\r (0x0D)
0.056008458333333,SOF,,,'1015' (0x3F7),,'18' (0x12)
0.057008625000000,SOF,,,'1016' (0x3F8),,'19' (0x13)
0.058008750000000,SOF,,,'1017' (0x3F9),,'12' (0x0C)
0.059008916666667,SOF,,,'1018' (0x3FA),,'4' (0x04)
0.060009083333333,SOF,,,'1019' (0x3FB),,'27' (0x1B)
0.061009208333333,SOF,,,'1020' (0x3FC),,'20' (0x14)
0.062009375000000,SOF,,,'1021' (0x3FD),,'11' (0x0B)
0.063009541666667,SOF,,,'1022' (0x3FE),,'3' (0x03)
0.064009666666667,SOF,,,'1023' (0x3FF),,'28' (0x1C)
0.065009833333333,SOF,,,'1024' (0x400),,'22' (0x16)
0.066010000000000,SOF,,,'1025' (0x401),,\t (0x09)
0.067010125000000,SOF,,,'1026' (0x402),,'1' (0x01)
0.068010291666667,SOF,,,'1027' (0x403),,'30' (0x1E)
0.069010458333333,SOF,,,'1028' (0x404),,'17' (0x11)
0.070010583333333,SOF,,,'1029' (0x405),,'14' (0x0E)
0.071010750000000,SOF,,,'1030' (0x406),,'6' (0x06)
0.072010916666667,SOF,,,'1031' (0x407),,'25' (0x19)
0.073011041666667,SOF,,,'1032' (0x408),,'24' (0x18)
0.074011208333333,SOF,,,'1033' (0x409),,'7' (0x07)
0.075011375000000,SOF,,,'1034' (0x40A),,'15' (0x0F)
0.076011500000000,SOF,,,'1035' (0x40B),,'16' (0x10)
0.077011666666667,SOF,,,'1036' (0x40C),,'31' (0x1F)
0.078011833333333,SOF,,,'1037' (0x40D),,'0' (0x00)
0.079011958333333,SOF,,,'1038' (0x40E),,'8' (0x08)
0.079549375000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079552750000000,NAK,,,,,
0.079586500000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079589833333333,NAK,,,,,
0.079618583333333,NAK,,,,,
0.079653666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079657000000000,NAK,,,,,
0.079683583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079686916666667,NAK,,,,,
0.079703833333333,OUT,'6' (0x06),'1' (0x01),,,'4' (0x04)
0.079707000000000,DATA0,,,,'27' (0x1B) '5' (0x05),'48180' (0xBC34)
0.079711666666667,ACK,,,,,
0.079720750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079724083333333,NAK,,,,,
0.079763583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079766916666667,NAK,,,,,
0.079789666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079793000000000,NAK,,,,,
0.079826250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079829583333333,NAK,,,,,
0.079864833333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079899500000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079902875000000,NAK,,,,,
0.079938083333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.079941458333333,NAK,,,,,
0.080012125000000,SOF,,,'1039' (0x40F),,'23' (0x17)
0.080015458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080018791666667,NAK,,,,,
0.080043791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080047125000000,NAK,,,,,
0.080082291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080085625000000,NAK,,,,,
0.080120708333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080124041666667,NAK,,,,,
0.080168708333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080172041666667,NAK,,,,,
0.080207625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080210958333333,NAK,,,,,
0.080237708333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080241041666667,NAK,,,,,
0.080274791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080278166666667,NAK,,,,,
0.080316250000000,NAK,,,,,
0.080341458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080344833333333,NAK,,,,,
0.080379875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080383250000000,NAK,,,,,
0.080419000000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080422333333333,NAK,,,,,
0.080447583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.080450916666667,DATA0,,,,2 (0x32) '3' (0x03),'11947' (0x2EAB)
0.080455500000000,ACK,,,,,
0.081012291666667,SOF,,,'1040' (0x410),,\n (0x0A)
0.082012416666667,SOF,,,'1041' (0x411),,'21' (0x15)
0.083012583333333,SOF,,,'1042' (0x412),,'29' (0x1D)
0.084012750000000,SOF,,,'1043' (0x413),,'2' (0x02)
0.085012875000000,SOF,,,'1044' (0x414),,\r (0x0D)
0.086013041666667,SOF,,,'1045' (0x415),,'18' (0x12)
0.087013208333333,SOF,,,'1046' (0x416),,'26' (0x1A)
0.088013333333333,SOF,,,'1047' (0x417),,'5' (0x05)
0.089013500000000,SOF,,,'1048' (0x418),,'4' (0x04)
0.090013666666667,SOF,,,'1049' (0x419),,'27' (0x1B)
0.091013791666667,SOF,,,'1050' (0x41A),,'19' (0x13)
0.092013958333333,SOF,,,'1051' (0x41B),,'12' (0x0C)
0.093014125000000,SOF,,,'1052' (0x41C),,'3' (0x03)
0.094014250000000,SOF,,,'1053' (0x41D),,'28' (0x1C)
0.095014416666667,SOF,,,'1054' (0x41E),,'20' (0x14)
0.096014583333333,SOF,,,'1055' (0x41F),,'11' (0x0B)
0.097014708333333,SOF,,,'1056' (0x420),,'7' (0x07)
0.098014875000000,SOF,,,'1057' (0x421),,'24' (0x18)
0.099015041666667,SOF,,,'1058' (0x422),,'16' (0x10)
0.100015166666667,SOF,,,'1059' (0x423),,'15' (0x0F)
0.101015333333333,SOF,,,'1060' (0x424),,'0' (0x00)
0.102015500000000,SOF,,,'1061' (0x425),,'31' (0x1F)
0.103015625000000,SOF,,,'1062' (0x426),,'23' (0x17)
0.104015791666667,SOF,,,'1063' (0x427),,'8' (0x08)
0.105015958333333,SOF,,,'1064' (0x428),,\t (0x09)
