Time [s],PID,Address,Endpoint,Frame #,Data,CRC
-0.000000083333333,SOF,,,'735' (0x2DF),,'8' (0x08)
0.001000041666667,SOF,,,'736' (0x2E0),,'4' (0x04)
0.002000208333333,SOF,,,'737' (0x2E1),,'27' (0x1B)
0.003000375000000,SOF,,,'738' (0x2E2),,'19' (0x13)
0.004000500000000,SOF,,,'739' (0x2E3),,'12' (0x0C)
0.005000666666667,SOF,,,'740' (0x2E4),,'3' (0x03)
0.006000833333333,SOF,,,'741' (0x2E5),,'28' (0x1C)
0.007000958333333,SOF,,,'742' (0x2E6),,'20' (0x14)
0.008001125000000,SOF,,,'743' (0x2E7),,'11' (0x0B)
0.009001291666667,SOF,,,'744' (0x2E8),,\n (0x0A)
0.010001416666667,SOF,,,'745' (0x2E9),,'21' (0x15)
0.011001583333333,SOF,,,'746' (0x2EA),,'29' (0x1D)
0.012001750000000,SOF,,,'747' (0x2EB),,'2' (0x02)
0.013001875000000,SOF,,,'748' (0x2EC),,\r (0x0D)
0.014002041666667,SOF,,,'749' (0x2ED),,'18' (0x12)
0.014926583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.014929916666667,NAK,,,,,
0.015002208333333,SOF,,,'750' (0x2EE),,'26' (0x1A)
0.015005541666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015008916666667,NAK,,,,,
0.015033750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015037083333333,NAK,,,,,
0.015071916666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015075250000000,NAK,,,,,
0.015102000000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015105333333333,NAK,,,,,
0.015122166666667,OUT,'6' (0x06),'1' (0x01),,,'4' (0x04)
0.015125333333333,DATA1,,,,'27' (0x1B) '5' (0x05),'48180' (0xBC34)
0.015130000000000,ACK,,,,,
0.015139666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015143000000000,NAK,,,,,
0.015178083333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015181416666667,NAK,,,,,
0.015208333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015211666666667,NAK,,,,,
0.015245250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015248583333333,NAK,,,,,
0.015284000000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015287375000000,NAK,,,,,
0.015313958333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015317291666667,NAK,,,,,
0.015350875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015354208333333,NAK,,,,,
0.015393041666667,NAK,,,,,
0.015418291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015421625000000,NAK,,,,,
0.015456541666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015459875000000,NAK,,,,,
0.015494625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015497958333333,NAK,,,,,
0.015524291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015527625000000,NAK,,,,,
0.015563791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015567125000000,NAK,,,,,
0.015602125000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015605458333333,NAK,,,,,
0.015639791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015643125000000,NAK,,,,,
0.015678208333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015681583333333,NAK,,,,,
0.015716458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015719833333333,NAK,,,,,
0.015764750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015768083333333,NAK,,,,,
0.015803166666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015806500000000,NAK,,,,,
0.015841750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015845083333333,NAK,,,,,
0.015889833333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.015893166666667,DATA1,,,,2 (0x32) '3' (0x03),'11947' (0x2EAB)
0.015897750000000,ACK,,,,,
0.016002333333333,SOF,,,'751' (0x2EF),,'5' (0x05)
0.017002500000000,SOF,,,'752' (0x2F0),,'24' (0x18)
0.019002791666667,SOF,,,'754' (0x2F2),,'15' (0x0F)
0.020002958333333,SOF,,,'755' (0x2F3),,'16' (0x10)
0.022003250000000,SOF,,,'757' (0x2F5),,'0' (0x00)
0.023003416666667,SOF,,,'758' (0x2F6),,'8' (0x08)
0.025003708333333,SOF,,,'760' (0x2F8),,'22' (0x16)
0.026003875000000,SOF,,,'761' (0x2F9),,\t (0x09)
0.028004166666667,SOF,,,'763' (0x2FB),,'30' (0x1E)
0.029004333333333,SOF,,,'764' (0x2FC),,'17' (0x11)
0.030004458333333,SOF,,,'765' (0x2FD),,'14' (0x0E)
0.031004625000000,SOF,,,'766' (0x2FE),,'6' (0x06)
0.032004791666667,SOF,,,'767' (0x2FF),,'25' (0x19)
0.034005083333333,SOF,,,'769' (0x301),,'18' (0x12)
0.035005250000000,SOF,,,'770' (0x302),,'26' (0x1A)
0.036005375000000,SOF,,,'771' (0x303),,'5' (0x05)
0.037005541666667,SOF,,,'772' (0x304),,\n (0x0A)
0.038005708333333,SOF,,,'773' (0x305),,'21' (0x15)
0.039005833333333,SOF,,,'774' (0x306),,'29' (0x1D)
0.040006000000000,SOF,,,'775' (0x307),,'2' (0x02)
0.041006166666667,SOF,,,'776' (0x308),,'3' (0x03)
0.042006291666667,SOF,,,'777' (0x309),,'28' (0x1C)
0.043006458333333,SOF,,,'778' (0x30A),,'20' (0x14)
0.044006625000000,SOF,,,'779' (0x30B),,'11' (0x0B)
0.044690416666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.044693708333333,NAK,,,,,
0.044727458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.044730833333333,NAK,,,,,
0.044772583333333,NAK,,,,,
0.044807625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.044811000000000,NAK,,,,,
0.044836041666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.044839416666667,NAK,,,,,
0.044857583333333,OUT,'6' (0x06),'1' (0x01),,,'4' (0x04)
0.044860750000000,DATA0,,,,'27' (0x1B) '5' (0x05),'48180' (0xBC34)
0.044865416666667,ACK,,,,,
0.044874583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.044877916666667,NAK,,,,,
0.044913333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.044916666666667,NAK,,,,,
0.044942333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.044945666666667,NAK,,,,,
0.045006750000000,SOF,,,'780' (0x30C),,'4' (0x04)
0.045010083333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045013416666667,NAK,,,,,
0.045048166666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045051500000000,NAK,,,,,
0.045086750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045090083333333,NAK,,,,,
0.045116666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045120041666667,NAK,,,,,
0.045164083333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045167458333333,NAK,,,,,
0.045202375000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045205708333333,NAK,,,,,
0.045240625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045243958333333,NAK,,,,,
0.045288625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045291958333333,NAK,,,,,
0.045327041666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045330375000000,NAK,,,,,
0.045365625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045368958333333,NAK,,,,,
0.045413625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045416958333333,NAK,,,,,
0.045452791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045456125000000,NAK,,,,,
0.045491291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045538458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045541833333333,NAK,,,,,
0.045576875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045580250000000,NAK,,,,,
0.045607125000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.045610500000000,DATA0,,,,2 (0x32) '3' (0x03),'11947' (0x2EAB)
0.045615000000000,ACK,,,,,
0.046006916666667,SOF,,,'781' (0x30D),,'27' (0x1B)
0.047007083333333,SOF,,,'782' (0x30E),,'19' (0x13)
0.048007208333333,SOF,,,'783' (0x30F),,'12' (0x0C)
0.049007375000000,SOF,,,'784' (0x310),,'17' (0x11)
0.050007541666667,SOF,,,'785' (0x311),,'14' (0x0E)
0.051007666666667,SOF,,,'786' (0x312),,'6' (0x06)
0.052007833333333,SOF,,,'787' (0x313),,'25' (0x19)
0.053008000000000,SOF,,,'788' (0x314),,'22' (0x16)
0.054008125000000,SOF,,,'789' (0x315),,\t (0x09)
0.055008291666667,SOF,,,'790' (0x316),,'1' (0x01)
0.056008458333333,SOF,,,'791' (0x317),,'30' (0x1E)
0.057008583333333,SOF,,,'792' (0x318),,'31' (0x1F)
0.058008750000000,SOF,,,'793' (0x319),,'0' (0x00)
0.059008916666667,SOF,,,'794' (0x31A),,'8' (0x08)
0.060009041666667,SOF,,,'795' (0x31B),,'23' (0x17)
0.061009208333333,SOF,,,'796' (0x31C),,'24' (0x18)
0.062009375000000,SOF,,,'797' (0x31D),,'7' (0x07)
0.063009500000000,SOF,,,'798' (0x31E),,'15' (0x0F)
0.064009666666667,SOF,,,'799' (0x31F),,'16' (0x10)
0.065009833333333,SOF,,,'800' (0x320),,'28' (0x1C)
0.066009958333333,SOF,,,'801' (0x321),,'3' (0x03)
0.067010125000000,SOF,,,'802' (0x322),,'11' (0x0B)
0.068010291666667,SOF,,,'803' (0x323),,'20' (0x14)
0.069010416666667,SOF,,,'804' (0x324),,'27' (0x1B)
0.070010583333333,SOF,,,'805' (0x325),,'4' (0x04)
0.071010750000000,SOF,,,'806' (0x326),,'12' (0x0C)
0.072010875000000,SOF,,,'807' (0x327),,'19' (0x13)
0.073011041666667,SOF,,,'808' (0x328),,'18' (0x12)
0.074011208333333,SOF,,,'809' (0x329),,\r (0x0D)
0.075011333333333,SOF,,,'810' (0x32A),,'5' (0x05)
0.075027333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075030708333333,NAK,,,,,
0.075064291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075067625000000,NAK,,,,,
0.075102708333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075106041666667,NAK,,,,,
0.075148875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075152208333333,NAK,,,,,
0.075187458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075190791666667,NAK,,,,,
0.075208875000000,OUT,'6' (0x06),'1' (0x01),,,'4' (0x04)
0.075212125000000,DATA1,,,,'27' (0x1B) '5' (0x05),'48180' (0xBC34)
0.075216791666667,ACK,,,,,
0.075218875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075222208333333,NAK,,,,,
0.075255958333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075259291666667,NAK,,,,,
0.075295291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075298625000000,NAK,,,,,
0.075338791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075342166666667,NAK,,,,,
0.075377291666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075380666666667,NAK,,,,,
0.075409666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075413000000000,NAK,,,,,
0.075450083333333,NAK,,,,,
0.075485125000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075488500000000,NAK,,,,,
0.075523916666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075527250000000,NAK,,,,,
0.075562333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075565666666667,NAK,,,,,
0.075600416666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075603750000000,NAK,,,,,
0.075648916666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075652250000000,NAK,,,,,
0.075687500000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075690833333333,NAK,,,,,
0.075725750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075729125000000,NAK,,,,,
0.075773916666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075777291666667,NAK,,,,,
0.075812666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075816041666667,NAK,,,,,
0.075851375000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075854708333333,NAK,,,,,
0.075898875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075902208333333,NAK,,,,,
0.075937791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.075941125000000,NAK,,,,,
0.076011500000000,SOF,,,'811' (0x32B),,'26' (0x1A)
0.076014916666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.076018291666667,DATA1,,,,2 (0x32) '3' (0x03),'11947' (0x2EAB)
0.076022791666667,ACK,,,,,
0.077011666666667,SOF,,,'812' (0x32C),,'21' (0x15)
0.078011791666667,SOF,,,'813' (0x32D),,\n (0x0A)
0.079011958333333,SOF,,,'814' (0x32E),,'2' (0x02)
0.080012125000000,SOF,,,'815' (0x32F),,'29' (0x1D)
0.081012250000000,SOF,,,'816' (0x330),,'0' (0x00)
0.082012416666667,SOF,,,'817' (0x331),,'31' (0x1F)
0.083012583333333,SOF,,,'818' (0x332),,'23' (0x17)
0.084012708333333,SOF,,,'819' (0x333),,'8' (0x08)
0.085012875000000,SOF,,,'820' (0x334),,'7' (0x07)
0.086013041666667,SOF,,,'821' (0x335),,'24' (0x18)
0.087013166666667,SOF,,,'822' (0x336),,'16' (0x10)
0.088013333333333,SOF,,,'823' (0x337),,'15' (0x0F)
0.089013500000000,SOF,,,'824' (0x338),,'14' (0x0E)
0.090013625000000,SOF,,,'825' (0x339),,'17' (0x11)
0.091013791666667,SOF,,,'826' (0x33A),,'25' (0x19)
0.092013958333333,SOF,,,'827' (0x33B),,'6' (0x06)
0.093014083333333,SOF,,,'828' (0x33C),,\t (0x09)
0.094014250000000,SOF,,,'829' (0x33D),,'22' (0x16)
0.095014416666667,SOF,,,'830' (0x33E),,'30' (0x1E)
0.096014541666667,SOF,,,'831' (0x33F),,'1' (0x01)
0.097014708333333,SOF,,,'832' (0x340),,'6' (0x06)
0.098014875000000,SOF,,,'833' (0x341),,'25' (0x19)
0.099015000000000,SOF,,,'834' (0x342),,'17' (0x11)
0.100015166666667,SOF,,,'835' (0x343),,'14' (0x0E)
0.101015333333333,SOF,,,'836' (0x344),,'1' (0x01)
0.102015458333333,SOF,,,'837' (0x345),,'30' (0x1E)
0.103015625000000,SOF,,,'838' (0x346),,'22' (0x16)
0.104015791666667,SOF,,,'839' (0x347),,\t (0x09)
0.104782000000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.104785375000000,NAK,,,,,
0.104818791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.104822125000000,NAK,,,,,
0.104851041666667,NAK,,,,,
0.104886250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.104889625000000,NAK,,,,,
0.104907875000000,OUT,'6' (0x06),'1' (0x01),,,'4' (0x04)
0.104911125000000,DATA0,,,,'27' (0x1B) '5' (0x05),'48180' (0xBC34)
0.104915791666667,ACK,,,,,
0.104924875000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.104928208333333,NAK,,,,,
0.104953625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.104956958333333,NAK,,,,,
0.105015916666667,SOF,,,'840' (0x348),,'8' (0x08)
0.105019250000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105022625000000,NAK,,,,,
0.105059208333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105062541666667,NAK,,,,,
0.105097458333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105100791666667,NAK,,,,,
0.105127541666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105130875000000,NAK,,,,,
0.105173375000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105176750000000,NAK,,,,,
0.105211708333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105215083333333,NAK,,,,,
0.105250000000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105253333333333,NAK,,,,,
0.105297750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105301083333333,NAK,,,,,
0.105336166666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105339500000000,NAK,,,,,
0.105374583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105377916666667,NAK,,,,,
0.105422833333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105426166666667,NAK,,,,,
0.105461583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105464916666667,NAK,,,,,
0.105500166666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105503500000000,NAK,,,,,
0.105548000000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105586416666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105589791666667,NAK,,,,,
0.105615500000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105618875000000,NAK,,,,,
0.105654333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.105657708333333,DATA0,,,,2 (0x32) '3' (0x03),'11947' (0x2EAB)
0.105662208333333,ACK,,,,,
0.106016083333333,SOF,,,'841' (0x349),,'23' (0x17)
0.107016250000000,SOF,,,'842' (0x34A),,'31' (0x1F)
0.108016375000000,SOF,,,'843' (0x34B),,'0' (0x00)
0.109016541666667,SOF,,,'844' (0x34C),,'15' (0x0F)
0.110016708333333,SOF,,,'845' (0x34D),,'16' (0x10)
0.111016833333333,SOF,,,'846' (0x34E),,'24' (0x18)
0.112017000000000,SOF,,,'847' (0x34F),,'7' (0x07)
0.113017166666667,SOF,,,'848' (0x350),,'26' (0x1A)
0.114017291666667,SOF,,,'849' (0x351),,'5' (0x05)
0.115017458333333,SOF,,,'850' (0x352),,\r (0x0D)
0.116017625000000,SOF,,,'851' (0x353),,'18' (0x12)
0.117017750000000,SOF,,,'852' (0x354),,'29' (0x1D)
0.118017916666667,SOF,,,'853' (0x355),,'2' (0x02)
0.119018083333333,SOF,,,'854' (0x356),,\n (0x0A)
0.120018208333333,SOF,,,'855' (0x357),,'21' (0x15)
0.121018375000000,SOF,,,'856' (0x358),,'20' (0x14)
0.122018541666667,SOF,,,'857' (0x359),,'11' (0x0B)
0.123018666666667,SOF,,,'858' (0x35A),,'3' (0x03)
0.124018833333333,SOF,,,'859' (0x35B),,'28' (0x1C)
0.125019000000000,SOF,,,'860' (0x35C),,'19' (0x13)
0.126019125000000,SOF,,,'861' (0x35D),,'12' (0x0C)
0.127019291666667,SOF,,,'862' (0x35E),,'4' (0x04)
0.128019458333333,SOF,,,'863' (0x35F),,'27' (0x1B)
0.129019583333333,SOF,,,'864' (0x360),,'23' (0x17)
0.130019750000000,SOF,,,'865' (0x361),,'8' (0x08)
0.131019916666667,SOF,,,'866' (0x362),,'0' (0x00)
0.132020041666667,SOF,,,'867' (0x363),,'31' (0x1F)
0.133020208333333,SOF,,,'868' (0x364),,'16' (0x10)
0.134020375000000,SOF,,,'869' (0x365),,'15' (0x0F)
0.135020500000000,SOF,,,'870' (0x366),,'7' (0x07)
0.136020666666667,SOF,,,'871' (0x367),,'24' (0x18)
0.137020833333333,SOF,,,'872' (0x368),,'25' (0x19)
0.138020958333333,SOF,,,'873' (0x369),,'6' (0x06)
0.138024375000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138027708333333,NAK,,,,,
0.138052625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138055958333333,NAK,,,,,
0.138090708333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138094041666667,NAK,,,,,
0.138129125000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138132458333333,NAK,,,,,
0.138160958333333,OUT,'6' (0x06),'1' (0x01),,,'4' (0x04)
0.138164208333333,DATA1,,,,'27' (0x1B) '5' (0x05),'48180' (0xBC34)
0.138168916666667,ACK,,,,,
0.138177791666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138181166666667,NAK,,,,,
0.138216541666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138219916666667,NAK,,,,,
0.138254625000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138258000000000,NAK,,,,,
0.138302583333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138305916666667,NAK,,,,,
0.138340750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138344083333333,NAK,,,,,
0.138379333333333,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138382666666667,NAK,,,,,
0.138427666666667,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
0.138431000000000,NAK,,,,,
0.138466750000000,IN,'6' (0x06),'2' (0x02),,,'23' (0x17)
